Offer,Description,Eligible Credit Cards,Eligible Debit Cards
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,Visa Celesta Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,Visa Imperio Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,Visa Crown Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,Visa FedFirst Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,Mastercard Celesta Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,Mastercard Imperio Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,Mastercard Crown Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,Rupay Crown Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,Rupay Platinum Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,RuPay PMJDY Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,Federal Visa Celesta Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,Federal Visa Imperio Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,Federal Visa Crown Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,Federal Visa FedFirst Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,Federal Mastercard Celesta Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,Federal Mastercard Imperio Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,Federal Mastercard Crown Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,Federal Rupay Crown Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,Federal Rupay Platinum Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Mastercard Signet,Federal RuPay PMJDY Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,Visa Celesta Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,Visa Imperio Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,Visa Crown Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,Visa FedFirst Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,Mastercard Celesta Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,Mastercard Imperio Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,Mastercard Crown Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,Rupay Crown Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,Rupay Platinum Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,RuPay PMJDY Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,Federal Visa Celesta Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,Federal Visa Imperio Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,Federal Visa Crown Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,Federal Visa FedFirst Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,Federal Mastercard Celesta Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,Federal Mastercard Imperio Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,Federal Mastercard Crown Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,Federal Rupay Crown Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,Federal Rupay Platinum Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Signet Credit Card,Federal RuPay PMJDY Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,Visa Celesta Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,Visa Imperio Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,Visa Crown Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,Visa FedFirst Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,Mastercard Celesta Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,Mastercard Imperio Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,Mastercard Crown Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,Rupay Crown Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,Rupay Platinum Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,RuPay PMJDY Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,Federal Visa Celesta Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,Federal Visa Imperio Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,Federal Visa Crown Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,Federal Visa FedFirst Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,Federal Mastercard Celesta Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,Federal Mastercard Imperio Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,Federal Mastercard Crown Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,Federal Rupay Crown Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,Federal Rupay Platinum Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Rupay Wave Credit Card,Federal RuPay PMJDY Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Visa Celesta,Visa Celesta Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Visa Celesta,Visa Imperio Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Visa Celesta,Visa Crown Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Visa Celesta,Visa FedFirst Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Visa Celesta,Mastercard Celesta Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Visa Celesta,Mastercard Imperio Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Visa Celesta,Mastercard Crown Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Visa Celesta,Rupay Crown Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Visa Celesta,Rupay Platinum Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Visa Celesta,RuPay PMJDY Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Visa Celesta,Federal Visa Celesta Contactless Debit Card
FEDERAL_FRESH_10_MONDAY,Get 10% instant discount on Amazon Fresh when you pay with Federal Bank Credit/Debit Cards on select Mondays.,Federal Bank Visa Celesta,Federal Visa Imperio Contactless Debit Card
